A0000303,765.583.590-06,Natasha Taylor Vargas,86.66,24,Sistemas de Informação,Araçoiaba da Serra
A0000304,937.573.539-78,Bartolomeu Riddle Vargas,20.34,23,Engenharia de Produção,Salto
A0000305,093.913.618-03,Anilda Guerreiro Roberts,94.53,20,Geografia,Parque do Carmo
A0000306,933.398.190-09,Sérgio Linhares Astolfo,85.15,24,Gastronomia,Jaboatão dos Guararapes
A0000307,053.604.375-29,Miguel Boyd Gill,26.87,21,Fisioterapia,Guarujá
A0000308,699.738.407-20,Gustava Zamora Matthews,79.37,30,História,Casa Grande
A0000309,781.403.076-53,Laercio Zimmerman Blake,28.64,24,Relações Públicas,Moema
A0000310,968.966.191-47,Josefina Mills Thomas,47.97,26,Estatística,São José dos Campos
A0000311,055.923.891-67,Rita Warren Bravo,79.12,22,Pedagogia,Higienópolis
A0000312,565.466.671-18,Dolores Américo Alameda,62.13,25,Radiologia,Petrópolis
A0000313,182.892.283-84,Cíntia Dirceu Branco,78.88,19,Física,Matias Barbosa
A0000314,672.274.275-01,Ícaro Cademartori Page,27.17,25,Oceanografia,Itaquaquecetuba
A0000315,678.579.680-64,Lílian Solano Freitas,82.49,21,Nutrição,Limeira
A0000316,057.152.796-58,Guy Bryant Lopez,62.14,24,Química,Lavras
A0000317,556.610.299-93,Augusta Martinez Carbonell,74.44,25,Design de Moda,Santana do Deserto
A0000318,483.829.248-16,Erik Guy Santo,62.34,22,Engenharia Agrícola,Campestre
A0000319,659.049.549-13,Gaston Pimentel Johnson,34.89,27,Nutrição,Suzano
A0000320,509.006.751-10,Leslie Fortunato Quinn,92.89,22,Artes Visuais,Santa Rita de Ibitipoca
A0000321,667.154.236-87,Barnabé King Oliveira,38.47,18,Agronomia,Santa Rita de Jacutinga
A0000322,155.578.246-93,Edmilson Moreira Noé,96.9,25,Fisioterapia,Araçatuba
A0000323,080.747.171-27,Bianca Acelino Short,30.48,26,Design de Moda,Marsilac
A0000324,223.904.610-42,Estefânia Vicente Ferraz,64.75,18,Fonoaudiologia,Boa Vista
A0000325,594.276.109-48,Francisca Cavalcanti Almeida,53.77,28,Engenharia Biomédica,Rio Preto
A0000326,284.447.335-04,Braulina Rua Brown,72.9,23,Nutrição,Curitiba
A0000327,177.410.722-85,Alcides Morais São,22.55,30,Design de Interiores,Campina Grande
A0000328,333.442.460-03,Estevan Sanchez Malan,47.98,19,Física,Capão Redondo
A0000329,328.828.482-00,Salomão Muralha Stewart,86.69,18,Engenharia Biomédica,Freguesia do Ó
A0000330,273.478.775-04,Hudson Hansen Rowe,20.04,24,Engenharia Agrícola,Cipotânea
A0000331,986.874.457-17,Lauro Donnelly Freitas,48.85,26,Economia,Monte Santo de Minas
A0000332,360.688.725-64,Luísa Cavalo Areias,79.57,19,Sistemas de Informação,Pirapora do Bom Jesus
A0000333,144.544.584-05,Billy Serra Powers,82.59,30,Geografia,Louveira
A0000334,919.369.833-03,Jorge Novaes Zacarias,65.4,24,Engenharia Ambiental,Catanduva
A0000335,532.248.918-58,Josiane Curitiba Nguyen,26.07,17,Design de Moda,Serranos
A0000336,911.107.154-04,Jarbas Fox Amieiro,30.06,28,Sistemas de Informação,Pedreira
A0000337,968.046.167-07,Aldemir Belfort Caxias,42.2,24,Design de Moda,Pirapora do Bom Jesus
A0000338,375.252.188-03,Maria Gardner Fonseca,76.67,18,Medicina,Valinhos
A0000339,074.282.791-78,Isadora Jimenez Oficial,21.63,21,Meteorologia,Bofete
A0000340,418.940.313-00,Michele Burke Leme,36.42,17,Letras,Bragança Paulista
A0000341,262.756.575-37,Aurelio Augusto Morais,90.0,24,Agronomia,Tatuí
A0000342,023.305.504-56,Ariadna Pierce Romão,51.47,23,Análises Clínicas,Rio Claro
A0000343,484.115.050-14,Erivaldo Gray Weaver,31.17,29,Biomedicina,Presidente Epitácio
A0000344,103.987.180-16,Alessa Cisco Arquimedes,94.22,26,Geologia,Socorro
A0000345,543.360.207-95,Israel Saraiva Gabriela,63.04,21,Engenharia Ambiental,Viamão
A0000346,328.653.451-06,Donald Bueno Aurora,79.75,23,Zootecnia,Marília
A0000347,293.978.112-58,Márcia Farias Duarte,76.18,20,Farmácia,Jeceaba
A0000348,604.069.455-60,Nívea Lee Thomas,72.68,18,História,Passa Vinte
A0000349,238.215.622-85,Marina Moreira Becker,78.48,28,Teatro,Araraquara
A0000350,708.087.901-96,Paulinha Kelly Gardner,68.1,23,Biologia,Ourinhos
A0000351,425.697.438-52,Aureliano Alberto Colorado,27.82,26,Física,Florianópolis
A0000352,492.743.293-93,Jucélia Farias Farrell,92.93,17,Radiologia,Leme
A0000353,665.249.583-06,Leandro Alvarenga Oficial,56.19,24,Agronomia,Carandaí
A0000354,756.019.124-08,Feliciano Schultz Ricardo,94.78,17,Recursos Humanos,Barbacena
A0000355,001.397.724-56,Ruth Dodd Francis,77.64,22,Estatística,São José da Barra
A0000356,333.046.757-60,Andreas Lara Alvarenga,37.99,24,Veterinária,Nazaré Paulista
A0000357,808.623.277-84,Humberto Feliciano Holt,84.39,30,Engenharia Mecânica,Assis
A0000358,646.424.049-88,Beatriz Mercês Nilo,39.68,19,Zootecnia,Olinda
A0000359,497.964.557-73,Achilles Love Hale,94.72,27,Engenharia de Software,Itaquaquecetuba
A0000360,878.550.288-03,Euclides Lambert Marques,38.62,26,Engenharia de Software,Aldeia da Serra
A0000361,943.930.993-89,Logan Padilha Bragança,67.59,19,Física,Florianópolis
A0000362,080.078.995-45,Maxwell Melo Azambuja,53.35,22,Estatística,Pitangui
A0000363,472.296.636-28,Margarida Diana Praia,31.86,26,Engenharia,Votorantim
A0000364,463.722.449-77,Iolanda Virgílio Andréa,54.79,24,Economia,São Gonçalo do Sapucaí
A0000365,149.370.688-81,Donald Lucas Oliveira,65.91,19,Psicologia,Socorro
A0000366,696.382.648-02,Lawrence Mendoza Navegantes,75.46,24,Pedagogia,Igaratá
A0000367,289.520.562-05,James Anjos Andrade,47.5,28,Turismo,Cachoeirinha
A0000368,381.819.311-81,Vasco Moreira Snyder,80.62,20,Psicologia,Vitória
A0000369,428.942.726-00,Ezequias Golden Elliott,47.11,21,Zootecnia,Vespasiano
A0000370,274.278.344-02,Edilson Lynn Saunders,67.12,22,Geografia,Alterosa
A0000371,816.827.328-19,Flávia Lobo Chagas,51.38,28,Design de Interiores,Aparecida de Goiânia
A0000372,200.697.418-16,Maximilian Católico Bass,23.11,25,Direito,São José dos Campos
A0000373,255.043.380-77,Nina Hill Bernard,73.13,28,Sistemas de Informação,Inhaúma
A0000374,345.699.166-51,Jarbas Herculano Matos,92.31,20,Turismo,Pari
A0000375,132.625.376-08,Herman Condessa Barcelos,70.52,22,Administração,Juatuba
A0000376,208.668.481-93,Andrew Fernando Ilha,23.93,23,Nutrição,Curvelo
A0000377,606.578.049-91,Morris Jorge Rodrigues,21.66,25,Publicidade e Propaganda,Passa Quatro
A0000378,239.228.480-60,Cameron Pereira Greene,74.4,18,Farmácia,São João del-Rei
A0000379,706.431.594-79,Andrei Abrão Bessa,37.05,28,Recursos Humanos,Ipatinga
A0000380,676.044.417-50,Bento Martinez Armstrong,24.34,21,Jornalismo,Jaguaré
A0000381,986.796.309-18,Adailson Heath Ray,56.99,20,Radiologia,Diadema
A0000382,370.935.803-51,Aminah Archer Brito,80.87,27,Zootecnia,Duque de Caxias
A0000383,635.945.544-73,Cicero Aguirre Maria,26.37,25,Engenharia Química,Cotia
A0000384,473.287.710-97,Ronald Melo Zacarias,53.03,23,Meteorologia,Campo Limpo Paulista
A0000385,459.952.858-74,Célia Faria Green,54.67,22,Educação Física,Perdizes
A0000386,421.685.093-60,Gordon Alencar Rich,73.05,26,Comunicação Social,Americana
A0000387,437.869.420-48,Martina George Bryant,81.5,29,Engenharia Agrícola,Embu-Guaçu
A0000388,157.693.613-95,Adisson Walter Carvalhaes,37.96,26,Engenharia Civil,Água Rasa
A0000389,950.294.227-22,Sheila Mendoza Raquel,33.11,20,Tecnologia em Alimentos,Sumaré
A0000390,313.793.894-53,Mariana Damasco Adams,24.51,17,Pedagogia,Guarulhos
A0000391,691.758.395-20,Layla Morris Guimarães,85.57,20,Física,Conceição das Pedras
A0000392,608.079.257-56,Inácia Sullivan Hayes,96.92,24,Design de Moda,Coronel Pacheco
A0000393,084.372.766-75,Michelle McCain Aurélio,29.73,18,Arquitetura,Sertãozinho
A0000394,446.693.262-01,Evaldo Sampaio Sete,68.74,22,Engenharia Ambiental,Botelhos
A0000395,718.741.068-94,Ailton Maiorino Alonso,57.74,21,Engenharia Agrícola,Santo André
A0000396,577.747.464-04,Arabela Queiroz Tanner,45.3,17,Computação,Conceição das Pedras
A0000397,165.045.055-94,Débora Anderson Branco,21.06,20,Engenharia,Jandira
A0000398,838.863.721-54,Custódio Sampaio Leopoldo,35.07,18,Enfermagem,Liberdade
A0000399,466.234.611-83,Dalva Anderson Barioni,41.68,23,Análises Clínicas,Igaratá
A0000400,267.953.685-13,Júnior Grosso Omar,99.44,25,Medicina Veterinária,São José do Rio Preto
A0000401,825.210.836-90,Janice Butler Maiorino,85.02,24,Psicologia,Vila Romana
A0000402,962.896.746-09,Alísia César Steele,92.74,18,Engenharia Biomédica,Olimpio Noronha
A0000403,759.974.616-10,Dirceu Gato Clemente,29.17,24,Tecnologia em Alimentos,Londrina
A0000404,278.958.403-63,Noemi Buriti Portela,21.05,25,Música,Cubatão
A0000405,927.394.800-67,Mariele Valente Valente,47.07,29,Engenharia de Produção,Simão Pereira
A0000406,849.872.858-43,Dimas Alegre Dawson,36.64,28,Radiologia,Santa Rita de Caldas
A0000407,176.554.455-67,Ildefonso Camargo Melo,69.38,26,Biologia,Atibaia
A0000408,684.002.216-13,Eugênio Veiga Wyatt,93.07,26,Hotelaria,São Thomé das Letras
A0000409,796.607.091-37,Michael Cleveland Santos,87.83,27,Computação,Lapa
A0000410,647.089.909-95,Nelson Souza Castelo,74.61,30,Arquitetura,Aparecida de Goiânia
A0000411,361.224.882-08,Martina Olsen Henriques,35.85,25,Contabilidade,Santa Rita de Jacutinga
A0000412,236.234.152-60,Catarina Bernardes Rio,49.89,19,Análises Clínicas,Betim
A0000413,118.730.118-30,Cristiano Wilson Benfica,81.81,29,Fonoaudiologia,Consolação
A0000414,079.590.100-30,Raul Silveira Rogers,92.86,29,Economia,Belford Roxo
A0000415,089.962.007-86,Albertina Maxwell Centeno,97.16,29,Comunicação Social,Birigui
A0000416,323.007.397-55,Quitéria Frank Anderson,60.59,28,Terapia Ocupacional,Curitiba
A0000417,525.607.498-90,Ícaro Wolfe Espírito,51.74,19,Estatística,Águas da Prata
A0000418,164.780.961-49,Adisson Oficial Pedro,27.4,23,Cinema,Pereiras
A0000419,267.302.386-07,Albano Bass Bento,42.31,20,Engenharia Agrícola,Santana de Parnaíba
A0000420,275.820.203-40,Franklin Belisário Chagas,89.65,21,Recursos Humanos,Inhaúma
A0000421,050.651.847-71,Gutemberg Belisário Sweet,77.41,30,Engenharia de Software,Paulista
A0000422,771.165.246-14,Luna Carino Bryant,97.57,19,Artes Visuais,Embu das Artes
A0000423,180.720.955-52,Evangelina Altair Guarani,76.64,29,Design de Moda,Pedreira
A0000424,300.271.190-09,Alexander McMahon Bulhões,84.88,30,Economia,Araraquara
A0000425,340.860.130-53,Edilson Costa Conselheiro,54.2,25,Sistemas de Informação,São Tiago
A0000426,548.132.108-48,Charles Anjos Jorge,94.87,26,Terapia Ocupacional,Nova Resende
A0000427,200.775.704-48,Manuela Tyler Cabral,88.19,23,Comunicação Social,Rio Grande
A0000428,437.084.575-01,Andressa Silva Patton,42.21,25,Turismo,Toledo
A0000429,973.538.864-20,Esther Magalhães Braz,76.05,30,Relações Públicas,Vitória
A0000430,532.783.604-51,Bradley Abrão Schneider,71.94,25,Ciências Sociais,Alto da Lapa
A0000431,231.888.792-61,Ricardo Shaw Cross,49.9,22,Farmácia,Campo Limpo Paulista
A0000432,077.767.929-93,Hilda Flores Belém,62.17,27,Geografia,Pompéu
A0000433,163.067.241-68,Beethoven Areias Williamson,75.98,29,Engenharia Elétrica,Caxambu
A0000434,398.278.157-41,Gutemberg McLaughlin Higgins,77.74,22,Ciências Sociais,Caeté
A0000435,454.179.368-71,Athayde Newton Tristão,39.74,22,Ciências Sociais,Jumirim
A0000436,206.967.782-62,Márcia Cardoso Dirceu,41.55,17,Contabilidade,Rio Branco
A0000437,051.403.927-20,Juan Norman Maciel,60.44,30,Computação,Rio Grande
A0000438,208.617.688-09,Giovanni Ernesto Nichols,27.04,18,Computação,Carandaí
A0000439,369.300.003-45,Firmino Zenaide Camila,50.85,22,Odontologia,Sacomã
A0000440,161.015.348-04,Etore Perpétuo Guerra,91.99,20,Engenharia Florestal,Iperó
A0000441,551.125.748-60,Allan Martinez Hanson,63.86,20,Direito,Campo Limpo
A0000442,267.184.805-68,Lena Mitchell Acácio,58.21,18,Engenharia Química,São José dos Campos
A0000443,313.627.720-11,Benedito Cavalcanti Sweet,87.83,22,Psicologia,Liberdade
A0000444,663.563.486-07,Washington Young Pena,68.85,18,Direito,Birigui
A0000445,368.377.275-16,Egléia Donaldson Bertin,65.61,24,Engenharia de Produção,Embu das Artes
A0000446,297.173.401-37,Deusa Sampaio Alberto,41.4,25,Gastronomia,Soledade de Minas
A0000447,939.855.173-04,Dolores Barbosa Maia,31.86,21,Matemática,Ferraz de Vasconcelos
A0000448,951.041.282-10,Alice Bento Moura,46.16,20,Relações Públicas,Espírito Santo do Pinhal
A0000449,047.451.810-86,Isabella Church Moisés,27.82,27,História,Gravataí
A0000450,558.097.555-42,Mateus Bonafé Guimarães,63.74,18,História,Marilandia
A0000451,148.635.099-28,Dagmar Cristo Soledade,42.24,26,Geografia,Sorocaba
A0000452,717.964.237-18,Dirley Dyer Cuiabá,91.51,23,Design de Moda,Queluzito
A0000453,841.244.809-03,Reinaldo Alcorn Bartolomeu,22.87,18,Engenharia Ambiental,Consolação
A0000454,105.444.011-58,Raymond Chocolate Campelo,62.36,29,Geologia,Duque de Caxias
A0000455,809.594.936-11,Rafael Borba Coxim,64.34,27,Ciências Ambientais,Cotia
A0000456,976.534.633-63,Gisela Webster Mason,50.7,17,Filosofia,Liberdade
A0000457,759.186.570-61,Cicero Alvarado Riddle,25.8,29,Publicidade e Propaganda,Caldas
A0000458,906.317.374-13,Ademir Ramos Harris,27.26,22,Jornalismo,Morumbi
A0000459,094.849.349-60,Mauro Alcântara Coelho,36.64,27,Arquitetura,Itaquaquecetuba
A0000460,223.074.579-41,Bento Ourique Vieira,59.72,25,Cinema,Campo Limpo Paulista
A0000461,113.287.756-31,Miguel Walter Conrad,60.21,22,Nutrição,Pedra Bela
A0000462,780.864.024-79,Ignácio Pope Socorro,76.98,22,Engenharia Civil,Campos dos Goytacazes
A0000463,501.867.613-25,Karl Scott Mack,50.58,28,Engenharia Química,Embu das Artes
A0000464,329.719.644-00,Gustava Silva Bertoldo,92.84,27,Ciência da Computação,Cotia
A0000465,829.620.600-56,Celeida Ray Marques,39.64,27,Direito,Uberaba
A0000466,351.015.184-41,Azucena Silva Dirceu,33.23,23,Meteorologia,Cabo Verde
A0000467,291.191.496-11,Ademir Norris Bernardes,28.28,28,Computação,Indaiatuba
A0000468,123.040.767-77,Irene Cruz Teodoro,40.04,23,Farmácia,Santana de Parnaíba
A0000469,276.333.378-85,Lívia Biagioni Sparks,48.01,25,Recursos Humanos,Brumadinho
A0000470,364.187.352-50,Raul Moreira Wang,55.16,22,Ciência da Computação,Carmo de Minas
A0000471,931.539.893-97,Gerald Granito Burke,97.85,19,Medicina,Cabreúva
A0000472,964.141.155-17,Adolfo Bergamo Figueira,46.98,19,Direito,Conceição do Rio Verde
A0000473,526.485.922-10,Betânia Sampaio Henderson,42.43,21,Agronomia,Santo André
A0000474,972.836.570-53,Cândida Winters Martinez,84.91,17,Turismo,Feira de Santana
A0000475,494.595.154-36,Beniamino Simmons Belchior,53.6,26,Psicologia,Ferraz de Vasconcelos
A0000476,385.897.217-79,Leslie Glória Penha,24.18,19,Agronomia,Pequeri
A0000477,050.733.741-77,Gisela Carolina Rua,78.22,28,Teatro,Areado
A0000478,613.095.209-09,Américo Maciel Larson,96.19,18,Relações Públicas,Passa Vinte
A0000479,707.933.060-27,Terezinha Camila Filho,76.28,17,Design de Moda,Vila Buarque
A0000480,032.722.319-78,Eliane Turismo Pernambuco,60.91,21,Física,Prados
A0000481,484.393.289-23,Natanael Garcia Alvarez,64.27,19,Fisioterapia,Joanópolis
A0000482,180.490.698-00,Kyle Madrid Dias,56.1,29,Publicidade e Propaganda,Itapecerica da Serra
A0000483,604.299.709-27,Alton Miranda Copeland,57.07,21,Engenharia,Osasco
A0000484,961.405.305-47,Stella Drake Chaves,85.78,24,Economia,São Bento do Sapucaí
A0000485,350.257.314-02,Arnaldo Sherman Montgomery,71.12,21,Física,Bela Vista
A0000486,044.991.372-41,Marilene Azevedo Morais,55.82,29,Geologia,Nova Resende
A0000487,648.311.379-01,Absolon Costa Nascimento,97.21,24,Turismo,São Paulo
A0000488,969.639.922-74,Amadeu Alexander Blake,58.65,21,Radiologia,Raposo Tavares
A0000489,082.020.885-00,Roy Emilio Roberts,47.16,17,Nutrição,Pindamonhangaba
A0000490,073.113.703-53,Rosa Williams Campbell,54.48,18,Engenharia Florestal,São José da Barra
A0000491,656.644.705-93,Pablo James Barnes,47.43,20,Sistemas de Informação,Anápolis
A0000492,826.712.603-18,Carlos Lustosa Queirós,64.88,17,Filosofia,Sorocaba
A0000493,048.512.314-23,Naiara Laranjeira Preto,54.7,29,Engenharia,Botucatu
A0000494,185.274.655-66,Talita Lyons Johnson,48.07,27,Ciências Ambientais,Vila Leopoldina
A0000495,151.686.814-50,Demétrio Carlson Ortiz,69.32,19,Design Gráfico,Cerquilho
A0000496,757.086.754-89,Moema Saunders Harris,48.87,30,Engenharia Florestal,Higienópolis
A0000497,266.226.298-20,Bernardina Preto Padilla,64.49,28,Marketing,Sorocaba
A0000498,521.069.520-40,Brasilina Bernardino Alcântara,29.58,22,Estatística,Taboão da Serra
A0000499,500.484.369-41,Basílio Wise Getúlio,30.37,22,Farmácia,Capela do Alto
A0000500,536.116.656-14,Nicolas Caveira Ítalo,98.04,20,Enfermagem,Araçoiaba da Serra
A0000501,100.556.998-39,Haydée Hayes Rivera,96.87,24,Terapia Ocupacional,Caxambu
A0000502,864.157.283-00,Peter Olsen Zeca,47.36,19,Fonoaudiologia,Anália Franco
A0000503,762.994.488-81,Vincent Faria Nascimento,42.66,29,Design de Moda,Cuiabá
A0000504,392.449.751-65,Bianca Wade Proctor,70.83,23,Cinema,Aclimação
A0000505,680.418.304-55,Renata Shelton Lisboa,96.8,25,Filosofia,Natércia
A0000506,753.875.928-00,Edison Aragão Cook,94.3,28,Oceanografia,Mossoró
A0000507,150.759.714-23,Celina Keller Eliseu,33.08,22,Geografia,São Pedro da União
A0000508,517.981.722-67,Décio Maldonado Thomas,40.64,23,Pedagogia,Guaranésia
A0000509,692.397.363-52,Colin Teixeira Hansen,53.51,19,Turismo,Salto
A0000510,520.797.267-73,Bernardina Wagner Alonso,44.4,26,Publicidade e Propaganda,Tietê
A0000511,651.433.184-08,Muhammad Parks Aragão,20.68,18,Engenharia Ambiental,Elói Mendes
A0000512,424.028.238-10,Larry Monteiro Summers,68.3,28,Ciências Sociais,Itu
A0000513,058.772.311-46,Jarbas Bessa Reed,65.83,20,Engenharia Civil,Ribeirão das Neves
A0000514,216.588.286-90,Damião Oscar Tomás,24.34,29,Enfermagem,Ipatinga
A0000515,939.835.885-90,Yolanda Novo James,20.14,23,Matemática,Diadema
A0000516,250.712.176-94,Ivana Elliott White,78.25,23,Educação Física,Goianá
A0000517,762.598.563-69,Kaleb Riddle Cameron,26.72,28,Hotelaria,Guarujá
A0000518,501.341.510-11,Gutemberg Caminhão Cline,34.77,29,Cinema,João Pessoa
A0000519,894.058.181-47,Sean Noé Deus,81.59,27,Engenharia Civil,Guaranésia
A0000520,715.133.070-70,Domitila Ávila Peixoto,43.26,29,Enfermagem,Vila Leopoldina
A0000521,346.275.782-29,Mariângela Paris Freitas,67.13,22,Recursos Humanos,Ponta Grossa
A0000522,038.735.421-29,Laura Amparo Cavalcante,37.25,25,Filosofia,Goianá
A0000523,214.746.076-16,Bartolomeu Maciel Gallagher,54.84,30,História,Cidade Líder
A0000524,836.206.192-80,Omar Bergamo Taylor,23.79,29,Fonoaudiologia,Andradas
A0000525,080.571.448-07,Castor Josué Cordeiro,86.78,27,Terapia Ocupacional,Aimores
A0000526,967.309.821-28,Harvey O'Brien Randall,74.53,30,Engenharia Agrícola,Pindamonhangaba
A0000527,998.003.073-97,Donald Novaes Azul,76.45,30,Publicidade e Propaganda,Penha
A0000528,133.297.625-51,Alisson Beard Oliveira,59.74,24,Análises Clínicas,Marília
A0000529,861.775.219-08,Aristoteles Bartolomeu Nascimento,49.78,25,Cinema,Natércia
A0000530,223.036.373-50,Salvador Morales Careca,26.94,26,Oceanografia,Jacareí
A0000531,829.464.772-15,Fernanda Ângelo Ator,66.02,29,Recursos Humanos,Maripá de Minas
A0000532,534.824.348-59,Janderson Cabello Jardim,25.61,19,Design de Moda,Coqueiral
A0000533,952.141.064-75,Jarbas Peters Odete,47.37,17,Matemática,Paraisópolis
A0000534,530.068.876-20,Genivaldo Peixoto Anselmo,45.16,29,Sociologia,Campos do Jordão
A0000535,076.162.901-75,Barnabé Tavares Valls,32.39,26,Computação,Ipuiúna
A0000536,222.956.248-78,Jacob White Hamilton,35.91,21,História,Liberdade
A0000537,326.313.842-10,Aristóteles Reed King,74.54,27,Agronomia,São Sebastião da Bela Vista
A0000538,391.698.897-24,Henrique White Baxter,71.93,27,Engenharia Ambiental,Mauá
A0000539,847.662.120-53,Benjamin Bailey Russell,91.29,28,Oceanografia,Sabará
A0000540,523.432.778-77,Ariel Archer Amaral,45.17,25,Jornalismo,Passa Quatro
A0000541,828.680.728-60,Beniamino Honorato Nogueira,47.03,20,Engenharia Agrícola,São Mateus
A0000542,483.954.909-50,Isabel Osvaldo Harmon,97.02,28,Veterinária,Água Rasa
A0000543,700.899.771-06,Yolanda Casa Coutinho,89.88,26,Enfermagem,Monte Verde
A0000544,557.401.316-93,Enrique McDonald Tanner,31.46,25,Medicina Veterinária,Fama
A0000545,229.161.250-60,Moisés Bahia Wright,66.28,23,Terapia Ocupacional,Mauá
A0000546,556.916.402-24,Jimmy Roy Mão,59.99,26,Medicina Veterinária,Porto Feliz
A0000547,662.234.256-35,Jacira Mateus Greco,65.97,20,Engenharia Civil,Embu-Guaçu
A0000548,652.506.431-75,Alan Howard Figueiredo,99.25,29,Engenharia Florestal,Granja Viana
A0000549,897.671.511-09,Zulmira Roy Ross,45.23,30,Jornalismo,Montes Claros
A0000550,461.977.628-97,Vilma Baker Maracanã,90.37,18,Agronomia,Imperatriz
A0000551,751.808.707-39,Lenira Bear Braz,42.9,22,Design de Moda,Itu
A0000552,674.983.317-99,Italo Olívia Alencastro,38.99,18,Engenharia Elétrica,São Thomé das Letras
A0000553,904.998.215-80,Diego Anderson Gross,64.78,19,História,Brasília
A0000554,271.454.644-70,Mickey Ross Brooks,73.75,23,Terapia Ocupacional,Itamonte
A0000555,193.004.442-98,Pérola Vila Alzira,77.47,27,Medicina Veterinária,Nossa Senhora do Ó
A0000556,536.335.468-39,Raul Varga Margot,60.48,22,Medicina,Nova Iguaçu
A0000557,334.865.978-76,Eddie Ramirez Randall,64.93,26,Ciências Ambientais,Maripá de Minas
A0000558,610.528.885-93,Rebecca Apolinário Machado,22.84,19,Biologia,Gravataí
A0000559,584.982.198-84,Mariângela Dodson Família,47.55,27,Turismo,Jarinu
A0000560,662.427.919-27,Aristóteles Camargo Thomas,47.73,28,Engenharia Ambiental,São Luís
A0000561,081.478.006-73,Boris Alonso Guarani,25.64,18,Sistemas de Informação,Maripá de Minas
A0000562,065.913.868-90,Guilherme Rivera Anastácio,69.81,28,Geografia,Macapá
A0000563,218.102.958-07,Gabriela Hodges Kelley,62.59,30,Engenharia,Esmeraldas
A0000564,387.184.699-65,Catarina Brasileiro Simão,59.17,24,Engenharia Civil,Inhaúma
A0000565,932.579.542-63,Bia Rodrigues McFarland,59.55,18,Engenharia Elétrica,Natércia
A0000566,568.501.158-04,Allan Calderón Vargas,81.43,23,Ciência da Computação,Analândia
A0000567,733.157.399-35,Luna Allen Aparecida,87.02,21,Engenharia Civil,Jandira
A0000568,524.094.666-30,Mateus Connor Fields,23.22,17,Hotelaria,São Caetano do Sul
A0000569,940.336.523-45,Evangelista Howard Ebenezer,20.15,18,Marketing,Pedreira
A0000570,587.158.983-93,Atílio Barranco Park,33.33,18,Arquitetura,Bom Sucesso
A0000571,834.970.168-45,Vicente Cecília Page,70.87,17,Biomedicina,Governador Valadares
A0000572,215.649.697-89,Noah Oliver Vega,63.33,19,Ciências Sociais,Cristina
A0000573,344.358.361-06,Denis Schwartz Dawson,96.29,26,Arquitetura,Bom Sucesso
A0000574,175.276.158-85,Amarildo Melo Cunha,99.14,22,Medicina Veterinária,Osasco
A0000575,203.658.635-05,Adelino Lopez Anderson,53.73,25,Direito,Limeira
A0000576,161.680.386-04,Wayne Teodoro Marisa,53.26,27,Enfermagem,Porangaba
A0000577,742.517.409-04,Letícia Galvão Hermano,28.47,19,Ciências Sociais,Passos
A0000578,838.997.915-25,Evandro Gutierrez Adelino,77.48,29,Engenharia de Produção,Feira de Santana
A0000579,958.260.745-90,Madalena Félix Myers,98.94,30,Radiologia,Francisco Morato
A0000580,627.370.067-24,Alcione Davidson Lauro,59.53,19,Publicidade e Propaganda,Vespasiano
A0000581,671.400.943-73,David Marques Quintino,33.0,25,Ciências Ambientais,Itu
A0000582,868.316.698-83,Lucélia Chacra Capelão,26.8,30,Engenharia Elétrica,Bom Sucesso
A0000583,407.555.604-26,Evangelina Newman Spears,56.88,29,Engenharia Florestal,Campanha
A0000584,050.347.192-58,Nair Souza Burton,91.79,28,Sociologia,Olimpio Noronha
A0000585,876.015.366-02,Fernanda Carmen Goodman,21.62,20,Estatística,Taubaté
A0000586,326.481.900-74,Alexander Torres Avilez,81.48,28,Tecnologia em Alimentos,São Tiago
A0000587,200.565.570-86,Jared Alfredo Teixeira,26.7,27,Farmácia,Rio Pequeno
A0000588,788.326.975-56,Dylan Garibaldi Pitta,92.62,25,Comunicação Social,Mococa
A0000589,945.972.924-03,Branca Johnston Amoroso,77.12,21,Tecnologia em Alimentos,Pompéia
A0000590,466.522.529-02,Abrahao Manoel Yu,58.36,30,Contabilidade,Governador Valadares
A0000591,457.961.855-60,Bárbara Dalva Paula,25.78,30,Hotelaria,Cambuci
A0000592,639.101.451-59,César Barbosa Chaves,82.54,25,Veterinária,Vila Guilherme
A0000593,361.954.991-53,Andre Dean Ebenezer,68.44,24,Hotelaria,Monte Belo
A0000594,311.909.034-40,Albino Stewart Saraiva,67.98,30,Comunicação Social,Sorocaba
A0000595,782.826.843-25,Eliseu Rose Bianco,32.47,27,Artes Visuais,Cariacica
A0000596,798.454.815-31,Edna Borges Snow,58.72,23,História,Minduri
A0000597,674.225.206-55,Marcel Girassol Cardozo,46.43,23,Publicidade e Propaganda,Monte Belo
A0000598,009.867.833-74,Lucas Ávila Clayton,71.87,26,Química,Cidade Tiradentes
A0000599,520.897.327-84,Vera Carneiro McCarthy,26.93,28,Farmácia,Bias Fortes
A0000600,358.350.282-53,Arnóbio Henrique Maciel,24.86,22,Medicina Veterinária,Cotia
A0000601,356.771.054-06,Justin Montoya Blanco,39.87,24,Engenharia Química,Mococa
A0000602,303.821.187-74,Marcos Buarque Amâncio,99.05,27,Zootecnia,Monsenhor Paulo
A0000603,191.223.720-24,Luciana Maciel Augusto,59.64,30,Zootecnia,Franco da Rocha
